"","hojas","min_data","bines","lerners....l","profundidad....p","lambda....l2","exactitud","precision","precision_secundaria","promedio"
"1986",75,35,75,0.2,10,2,0.676027189185084,0.70609650746637,0.638418079096045,0.673513925249167
"1987",75,35,75,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"1988",75,35,75,0.2,10,3,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1989",75,35,100,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1990",75,35,100,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"1991",75,35,100,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1992",75,35,100,0.2,10,1.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"1993",75,35,100,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"1994",75,35,100,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1995",75,35,100,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"1996",75,35,120,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"1997",75,35,120,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"1998",75,35,120,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"1999",75,35,120,0.2,10,1.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2000",75,35,120,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2001",75,35,120,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2002",75,35,120,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2003",75,35,150,0.2,10,0,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"2004",75,35,150,0.2,10,0.5,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"2005",75,35,150,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2006",75,35,150,0.2,10,1.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2007",75,35,150,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2008",75,35,150,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2009",75,35,150,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2010",75,40,20,0.2,10,0,0.665850231639705,0.696840676292731,0.627118644067797,0.663269850666744
"2011",75,40,20,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2012",75,40,20,0.2,10,1,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"2013",75,40,20,0.2,10,1.5,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"2014",75,40,20,0.2,10,2,0.665850231639705,0.696840676292731,0.627118644067797,0.663269850666744
"2015",75,40,20,0.2,10,2.5,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"2016",75,40,20,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2017",75,40,30,0.2,10,0,0.6759892154629,0.706034801925213,0.638418079096045,0.673480698828053
"2018",75,40,30,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2019",75,40,30,0.2,10,1,0.655825168983064,0.687831667283722,0.615819209039548,0.653158681768778
"2020",75,40,30,0.2,10,1.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2021",75,40,30,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2022",75,40,30,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2023",75,40,30,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2024",75,40,50,0.2,10,0,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2025",75,40,50,0.2,10,0.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2026",75,40,50,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2027",75,40,50,0.2,10,1.5,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2028",75,40,50,0.2,10,2,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2029",75,40,50,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2030",75,40,50,0.2,10,3,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2031",75,40,75,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2032",75,40,75,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2033",75,40,75,0.2,10,1,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2034",75,40,75,0.2,10,1.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2035",75,40,75,0.2,10,2,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"2036",75,40,75,0.2,10,2.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"2037",75,40,75,0.2,10,3,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2038",75,40,100,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2039",75,40,100,0.2,10,0.5,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2040",75,40,100,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2041",75,40,100,0.2,10,1.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2042",75,40,100,0.2,10,2,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2043",75,40,100,0.2,10,2.5,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"2044",75,40,100,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2045",75,40,120,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2046",75,40,120,0.2,10,0.5,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2047",75,40,120,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2048",75,40,120,0.2,10,1.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2049",75,40,120,0.2,10,2,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2050",75,40,120,0.2,10,2.5,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"2051",75,40,120,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2052",75,40,150,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2053",75,40,150,0.2,10,0.5,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2054",75,40,150,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2055",75,40,150,0.2,10,1.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2056",75,40,150,0.2,10,2,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2057",75,40,150,0.2,10,2.5,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"2058",75,40,150,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2059",100,5,20,0.2,10,0,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2060",100,5,20,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2061",100,5,20,0.2,10,1,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2062",100,5,20,0.2,10,1.5,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"2063",100,5,20,0.2,10,2,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2064",100,5,20,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"2065",100,5,20,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2066",100,5,30,0.2,10,0,0.671052631578947,0.701653708503024,0.632768361581921,0.668491567221297
"2067",100,5,30,0.2,10,0.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2068",100,5,30,0.2,10,1,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2069",100,5,30,0.2,10,1.5,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2070",100,5,30,0.2,10,2,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"2071",100,5,30,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2072",100,5,30,0.2,10,3,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2073",100,5,50,0.2,10,0,0.640901496164654,0.674503270393681,0.598870056497175,0.63809160768517
"2074",100,5,50,0.2,10,0.5,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"2075",100,5,50,0.2,10,1,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2076",100,5,50,0.2,10,1.5,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"2077",100,5,50,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2078",100,5,50,0.2,10,2.5,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"2079",100,5,50,0.2,10,3,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"2080",100,5,75,0.2,10,0,0.620699475962634,0.656238430211033,0.576271186440678,0.617736364204782
"2081",100,5,75,0.2,10,0.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"2082",100,5,75,0.2,10,1,0.625749981013139,0.660804640256695,0.581920903954802,0.622825175074879
"2083",100,5,75,0.2,10,1.5,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"2084",100,5,75,0.2,10,2,0.63076251234146,0.6653091447612,0.587570621468927,0.627880759523862
"2085",100,5,75,0.2,10,2.5,0.63076251234146,0.6653091447612,0.587570621468927,0.627880759523862
"2086",100,5,75,0.2,10,3,0.630800486063644,0.665370850302357,0.587570621468927,0.627913985944976
"2087",100,5,100,0.2,10,0,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2088",100,5,100,0.2,10,0.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2089",100,5,100,0.2,10,1,0.620699475962634,0.656238430211033,0.576271186440678,0.617736364204782
"2090",100,5,100,0.2,10,1.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2091",100,5,100,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2092",100,5,100,0.2,10,2.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"2093",100,5,100,0.2,10,3,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2094",100,5,120,0.2,10,0,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2095",100,5,120,0.2,10,0.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2096",100,5,120,0.2,10,1,0.620699475962634,0.656238430211033,0.576271186440678,0.617736364204782
"2097",100,5,120,0.2,10,1.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2098",100,5,120,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2099",100,5,120,0.2,10,2.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"2100",100,5,120,0.2,10,3,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2101",100,5,150,0.2,10,0,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2102",100,5,150,0.2,10,0.5,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2103",100,5,150,0.2,10,1,0.620699475962634,0.656238430211033,0.576271186440678,0.617736364204782
"2104",100,5,150,0.2,10,1.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2105",100,5,150,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2106",100,5,150,0.2,10,2.5,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"2107",100,5,150,0.2,10,3,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2108",100,10,20,0.2,10,0,0.660989595200121,0.692582993952857,0.621468926553672,0.658347171902217
"2109",100,10,20,0.2,10,0.5,0.676027189185084,0.70609650746637,0.638418079096045,0.673513925249167
"2110",100,10,20,0.2,10,1,0.681077694235589,0.710662717512033,0.644067796610169,0.678602736119264
"2111",100,10,20,0.2,10,1.5,0.676027189185084,0.70609650746637,0.638418079096045,0.673513925249167
"2112",100,10,20,0.2,10,2,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2113",100,10,20,0.2,10,2.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2114",100,10,20,0.2,10,3,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2115",100,10,30,0.2,10,0,0.676065162907268,0.706158213007528,0.638418079096045,0.67354715167028
"2116",100,10,30,0.2,10,0.5,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"2117",100,10,30,0.2,10,1,0.670976684134579,0.701530297420708,0.632768361581921,0.668425114379069
"2118",100,10,30,0.2,10,1.5,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"2119",100,10,30,0.2,10,2,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"2120",100,10,30,0.2,10,2.5,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"2121",100,10,30,0.2,10,3,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2122",100,10,50,0.2,10,0,0.650926558821296,0.68351227940269,0.610169491525424,0.648202776583137
"2123",100,10,50,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2124",100,10,50,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2125",100,10,50,0.2,10,1.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2126",100,10,50,0.2,10,2,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"2127",100,10,50,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2128",100,10,50,0.2,10,3,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"2129",100,10,75,0.2,10,0,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2130",100,10,75,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2131",100,10,75,0.2,10,1,0.640939469886838,0.674564975934839,0.598870056497175,0.638124834106284
"2132",100,10,75,0.2,10,1.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2133",100,10,75,0.2,10,2,0.635888964836333,0.669998765889177,0.593220338983051,0.633036023236187
"2134",100,10,75,0.2,10,2.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2135",100,10,75,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2136",100,10,100,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"2137",100,10,100,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2138",100,10,100,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2139",100,10,100,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2140",100,10,100,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"2141",100,10,100,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2142",100,10,100,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2143",100,10,120,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"2144",100,10,120,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2145",100,10,120,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2146",100,10,120,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2147",100,10,120,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"2148",100,10,120,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2149",100,10,120,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2150",100,10,150,0.2,10,0,0.666002126528442,0.697087498457362,0.627118644067797,0.6634027563512
"2151",100,10,150,0.2,10,0.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2152",100,10,150,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2153",100,10,150,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2154",100,10,150,0.2,10,2,0.625787954735323,0.660866345797853,0.581920903954802,0.622858401495993
"2155",100,10,150,0.2,10,2.5,0.655863142705248,0.68789337282488,0.615819209039548,0.653191908189892
"2156",100,10,150,0.2,10,3,0.635813017391965,0.669875354806862,0.593220338983051,0.632969570393959
"2157",100,15,20,0.2,10,0,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2158",100,15,20,0.2,10,0.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2159",100,15,20,0.2,10,1,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"2160",100,15,20,0.2,10,1.5,0.68100174679122,0.710539306429717,0.64406779661017,0.678536283277036
"2161",100,15,20,0.2,10,2,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2162",100,15,20,0.2,10,2.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2163",100,15,20,0.2,10,3,0.660837700311384,0.692336171788227,0.621468926553672,0.658214266217761
"2164",100,15,30,0.2,10,0,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2165",100,15,30,0.2,10,0.5,0.680963773069036,0.71047760088856,0.644067796610169,0.678503056855922
"2166",100,15,30,0.2,10,1,0.68100174679122,0.710539306429717,0.644067796610169,0.678536283277036
"2167",100,15,30,0.2,10,1.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2168",100,15,30,0.2,10,2,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2169",100,15,30,0.2,10,2.5,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2170",100,15,30,0.2,10,3,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2171",100,15,50,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2172",100,15,50,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2173",100,15,50,0.2,10,1,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2174",100,15,50,0.2,10,1.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2175",100,15,50,0.2,10,2,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2176",100,15,50,0.2,10,2.5,0.645800106326422,0.678822658274713,0.604519774011299,0.643047512870811
"2177",100,15,50,0.2,10,3,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2178",100,15,75,0.2,10,0,0.655977063871801,0.688078489448352,0.615819209039548,0.653291587453234
"2179",100,15,75,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2180",100,15,75,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2181",100,15,75,0.2,10,1.5,0.63076251234146,0.6653091447612,0.587570621468926,0.627880759523862
"2182",100,15,75,0.2,10,2,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2183",100,15,75,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2184",100,15,75,0.2,10,3,0.625712007290955,0.660742934715537,0.581920903954802,0.622791948653765
"2185",100,15,100,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2186",100,15,100,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2187",100,15,100,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2188",100,15,100,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"2189",100,15,100,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"2190",100,15,100,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"2191",100,15,100,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2192",100,15,120,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2193",100,15,120,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2194",100,15,120,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2195",100,15,120,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"2196",100,15,120,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"2197",100,15,120,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"2198",100,15,120,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2199",100,15,150,0.2,10,0,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2200",100,15,150,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2201",100,15,150,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2202",100,15,150,0.2,10,1.5,0.645914027492975,0.679007774898186,0.604519774011299,0.643147192134153
"2203",100,15,150,0.2,10,2,0.630724538619275,0.665247439220042,0.587570621468927,0.627847533102748
"2204",100,15,150,0.2,10,2.5,0.640825548720286,0.674379859311366,0.598870056497175,0.638025154842942
"2205",100,15,150,0.2,10,3,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2206",100,20,20,0.2,10,0,0.675913268018531,0.705911390842898,0.638418079096045,0.673414245985825
"2207",100,20,20,0.2,10,0.5,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2208",100,20,20,0.2,10,1,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"2209",100,20,20,0.2,10,1.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2210",100,20,20,0.2,10,2,0.675951241740715,0.705973096384055,0.638418079096045,0.673447472406938
"2211",100,20,20,0.2,10,2.5,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2212",100,20,20,0.2,10,3,0.691026809447862,0.719548315438726,0.655367231638418,0.688647452175002
"2213",100,20,30,0.2,10,0,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2214",100,20,30,0.2,10,0.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2215",100,20,30,0.2,10,1,0.670938710412395,0.701468591879551,0.632768361581921,0.668391887957955
"2216",100,20,30,0.2,10,1.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2217",100,20,30,0.2,10,2,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"2218",100,20,30,0.2,10,2.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2219",100,20,30,0.2,10,3,0.67090073669021,0.701406886338393,0.632768361581921,0.668358661536841
"2220",100,20,50,0.2,10,0,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2221",100,20,50,0.2,10,0.5,0.650888585099111,0.683450573861533,0.610169491525424,0.648169550162023
"2222",100,20,50,0.2,10,1,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2223",100,20,50,0.2,10,1.5,0.640787574998101,0.674318153770209,0.598870056497175,0.637991928421828
"2224",100,20,50,0.2,10,2,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2225",100,20,50,0.2,10,2.5,0.645838080048606,0.678884363815871,0.604519774011299,0.643080739291925
"2226",100,20,50,0.2,10,3,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2227",100,20,75,0.2,10,0,0.645876053770791,0.678946069357028,0.604519774011299,0.643113965713039
"2228",100,20,75,0.2,10,0.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2229",100,20,75,0.2,10,1,0.650850611376927,0.683388868320375,0.610169491525424,0.648136323740909
"2230",100,20,75,0.2,10,1.5,0.655939090149616,0.688016783907195,0.615819209039548,0.65325836103212
"2231",100,20,75,0.2,10,2,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2232",100,20,75,0.2,10,2.5,0.66588820536189,0.696902381833889,0.627118644067797,0.663303077087858
"2233",100,20,75,0.2,10,3,0.650812637654743,0.683327162779218,0.610169491525424,0.648103097319795
"2234",100,20,100,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2235",100,20,100,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2236",100,20,100,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2237",100,20,100,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2238",100,20,100,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"2239",100,20,100,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2240",100,20,100,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2241",100,20,120,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2242",100,20,120,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2243",100,20,120,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2244",100,20,120,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2245",100,20,120,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"2246",100,20,120,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2247",100,20,120,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2248",100,20,150,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2249",100,20,150,0.2,10,0.5,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2250",100,20,150,0.2,10,1,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2251",100,20,150,0.2,10,1.5,0.660875674033569,0.692397877329384,0.621468926553672,0.658247492638875
"2252",100,20,150,0.2,10,2,0.64086352244247,0.674441564852524,0.598870056497175,0.638058381264056
"2253",100,20,150,0.2,10,2.5,0.660913647755753,0.692459582870542,0.621468926553672,0.658280719059989
"2254",100,20,150,0.2,10,3,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
"2255",100,25,20,0.2,10,0,0.665926179084074,0.696964087375046,0.627118644067797,0.663336303508972
"2256",100,25,20,0.2,10,0.5,0.665964152806258,0.697025792916204,0.627118644067797,0.663369529930086
"2257",100,25,20,0.2,10,1,0.655901116427432,0.687955078366037,0.615819209039548,0.653225134611006
"2258",100,25,20,0.2,10,1.5,0.6759892154629,0.706034801925213,0.638418079096045,0.673480698828053
"2259",100,25,20,0.2,10,2,0.660951621477937,0.692521288411699,0.621468926553672,0.658313945481103
